589499.5	1137913
589535.8125	1137927
589572.5	1137941
589609.3125	1137954
589645.625	1137966
589682	1137979
589718.625	1137991
589755.625	1138002
589792.8125	1138013
589830	1138024
589867.1875	1138034
589904.375	1138044
589941.8125	1138054
589978.875	1138063
590016.375	1138072
590054	1138081
590091.6875	1138089
590129.8125	1138097
590167.875	1138104
590205.875	1138110
590243.375	1138117
590281.125	1138123
590319.1875	1138128
590357.625	1138132
590396.3125	1138137
590435	1138140
590474	1138143
590513.125	1138146
590552.3125	1138148
590591.625	1138151
590630.875	1138153
590671.125	1138154
590711.375	1138155
590751.1875	1138156
590790.6875	1138157
590830.3125	1138158
590869.8125	1138159
590909.375	1138160
590948.8125	1138160
590988.3125	1138161
591027.5	1138162
591067	1138163
591106.625	1138164
591146.5	1138164
591186.625	1138165
591226.8125	1138165
591267.125	1138166
591307.5	1138166
591348	1138166
582337.625	1142769
582348.625	1142732
582359.8125	1142695
582371.125	1142658
582382.375	1142621
582393.5	1142584
582404.375	1142546
582415.625	1142508
582427	1142471
582438.8125	1142433
582450.375	1142396
582462.125	1142358
582473.8125	1142321
582485.625	1142283
582497.5	1142246
582509.5	1142208
582521.375	1142170
582533.375	1142133
582545.375	1142095
582557.6875	1142058
582570.375	1142020
582583.125	1141983
582596.1875	1141946
582609.125	1141909
582622.3125	1141871
582635.875	1141834
582649.8125	1141797
582663.8125	1141760
582678.3125	1141723
582692.8125	1141686
582707.625	1141650
582722.875	1141614
582738.5	1141578
582754.375	1141543
582770.375	1141507
582786.625	1141471
582802.875	1141435
582819.375	1141399
582835.875	1141363
582852.5	1141326
582869.125	1141290
582885.875	1141253
582903.125	1141216
582920.5	1141180
582938	1141144
582955.375	1141108
582973	1141071
582990.1875	1141035
583007.125	1140998
583023.375	1140960
583039.875	1140924
583056.375	1140888
583073	1140852
583089.3125	1140817
583105.3125	1140782
583121.3125	1140747
583137.3125	1140713
583153.1875	1140678
583168.625	1140644
583183.625	1140609
583198.6875	1140574
583213.6875	1140540
583228.8125	1140507
583243.5	1140473
583258.3125	1140439
583273.125	1140405
583287.875	1140371
583302.5	1140337
583317.3125	1140303
583332	1140270
583347.125	1140237
